Datum;BundeslandID;Name;TestungenApotheken;TestungenApothekenPCR;TestungenApothekenAntigen;TestungenBetriebe
2021-10-02;4;Oberösterreich;1227525;40233;1187292;929044
2021-10-02;5;Salzburg;762759;9078;753681;360263
2021-10-02;6;Steiermark;2118510;64027;2054483;1315952
2021-10-02;7;Tirol;1088264;15581;1072683;271018
2021-10-02;8;Vorarlberg;1010577;9377;1001200;185021
2021-10-02;9;Wien;5664683;115577;5549106;1211538
2021-10-02;10;Österreich;15258529;351043;14907486;6790181
2021-10-03;1;Burgenland;831917;17159;814758;514518
2021-10-03;2;Kärnten;787059;28146;758913;395405
2021-10-03;3;Niederösterreich;1784975;59884;1725091;1612076
2021-10-03;4;Oberösterreich;1230416;40532;1189884;929429
2021-10-03;5;Salzburg;764991;10046;754945;360608
2021-10-03;6;Steiermark;2125824;67005;2058819;1316748
2021-10-03;7;Tirol;1091946;16794;1075152;272254
2021-10-03;8;Vorarlberg;1015044;10257;1004787;185108
2021-10-03;9;Wien;5687978;126780;5561198;1211893
2021-10-03;10;Österreich;15320150;376603;14943547;6798039
2021-10-04;1;Burgenland;832171;16855;815316;515477
2021-10-04;2;Kärnten;787309;28316;758993;396065
2021-10-04;3;Niederösterreich;1786282;59959;1726323;1614791
2021-10-04;4;Oberösterreich;1231067;40667;1190400;931149
2021-10-04;5;Salzburg;765242;10103;755139;361210
2021-10-04;6;Steiermark;2126769;67217;2059552;1318654
2021-10-04;7;Tirol;1092182;16796;1075386;273108
2021-10-04;8;Vorarlberg;1017135;10588;1006547;185243
2021-10-04;9;Wien;5693622;127814;5565808;1212464
2021-10-04;10;Österreich;15331779;378315;14953464;6808161
2021-10-05;1;Burgenland;837180;17957;819223;518491
2021-10-05;2;Kärnten;791333;28515;762818;397756
2021-10-05;3;Niederösterreich;1797374;62884;1734490;1621106
2021-10-05;4;Oberösterreich;1237374;41940;1195434;936231
2021-10-05;5;Salzburg;768261;10432;757829;363130
2021-10-05;6;Steiermark;2136638;67627;2069011;1326212
2021-10-05;7;Tirol;1098339;18261;1080078;274221
2021-10-05;8;Vorarlberg;1020152;11268;1008884;185914
2021-10-05;9;Wien;5731971;143983;5587988;1216700
2021-10-05;10;Österreich;15418622;402867;15015755;6839761
2021-10-06;1;Burgenland;841999;20276;821723;520319
2021-10-06;2;Kärnten;797722;32500;765222;398980
2021-10-06;3;Niederösterreich;1808562;68302;1740260;1626096
2021-10-06;4;Oberösterreich;1246228;47190;1199038;939353
2021-10-06;5;Salzburg;772386;12587;759799;364487
2021-10-06;6;Steiermark;2153421;77805;2075616;1330255
2021-10-06;7;Tirol;1103552;20116;1083436;275239
2021-10-06;8;Vorarlberg;1023022;12082;1010940;186529
2021-10-06;9;Wien;5757962;154967;5602995;1219629
2021-10-06;10;Österreich;15504854;445825;15059029;6860887
2021-10-07;1;Burgenland;846536;21970;824566;522294
2021-10-07;2;Kärnten;801592;33962;767630;400456
2021-10-07;3;Niederösterreich;1819002;72734;1746268;1631004
2021-10-07;4;Oberösterreich;1252581;49947;1202634;943096
2021-10-07;5;Salzburg;775202;13615;761587;365763
2021-10-07;6;Steiermark;2163803;81683;2082120;1335206
2021-10-07;7;Tirol;1108539;21685;1086854;276167
2021-10-07;8;Vorarlberg;1026545;13333;1013212;187046
2021-10-07;9;Wien;5790968;172832;5618136;1223024
2021-10-07;10;Österreich;15584768;481761;15103007;6884056
2021-10-08;1;Burgenland;851135;23785;827350;524075
2021-10-08;2;Kärnten;806819;36296;770523;401994
2021-10-08;3;Niederösterreich;1828260;76029;1752231;1636029
2021-10-08;4;Oberösterreich;1260075;53564;1206511;946095
2021-10-08;5;Salzburg;778529;14975;763554;367153
2021-10-08;6;Steiermark;2176047;87215;2088832;1339450
2021-10-08;7;Tirol;1114272;23798;1090474;277511
2021-10-08;8;Vorarlberg;1029966;14526;1015440;187540
2021-10-08;9;Wien;5814085;182376;5631709;1225708
2021-10-08;10;Österreich;15659188;512564;15146624;6905555
2021-10-09;1;Burgenland;856901;26064;830837;525770
2021-10-09;2;Kärnten;813399;39658;773741;403347
2021-10-09;3;Niederösterreich;1842580;83051;1759529;1639781
2021-10-09;4;Oberösterreich;1268718;57932;1210786;948701
2021-10-09;5;Salzburg;782241;16533;765708;368464
2021-10-09;6;Steiermark;2190942;94351;2096591;1342708
2021-10-09;7;Tirol;1120747;26308;1094439;278123
2021-10-09;8;Vorarlberg;1035389;16697;1018692;187867
2021-10-09;9;Wien;5845070;198819;5646251;1227739
2021-10-09;10;Österreich;15755987;559413;15196574;6922500
2021-10-10;1;Burgenland;860956;27996;832960;526637
2021-10-10;2;Kärnten;816265;40789;775476;404515
2021-10-10;3;Niederösterreich;1852130;87673;1764457;1641975
2021-10-10;4;Oberösterreich;1271645;58393;1213252;949064
2021-10-10;5;Salzburg;784563;17572;766991;368744
2021-10-10;6;Steiermark;2197856;97334;2100522;1343367
2021-10-10;7;Tirol;1125015;28198;1096817;278784
2021-10-10;8;Vorarlberg;1040015;17912;1022103;188029
2021-10-10;9;Wien;5865048;208985;5656063;1227979
2021-10-10;10;Österreich;15813493;584852;15228641;6929094
2021-10-11;1;Burgenland;861704;28229;833475;527613
2021-10-11;2;Kärnten;816368;40789;775579;405172
2021-10-11;3;Niederösterreich;1853668;87977;1765691;1644689
2021-10-11;4;Oberösterreich;1272176;58427;1213749;950488
2021-10-11;5;Salzburg;784848;17622;767226;369436
2021-10-11;6;Steiermark;2198759;97562;2101197;1345326
2021-10-11;7;Tirol;1125283;28208;1097075;279530
2021-10-11;8;Vorarlberg;1042032;18352;1023680;188130
2021-10-11;9;Wien;5871489;211514;5659975;1228671
2021-10-11;10;Österreich;15826327;588680;15237647;6939055
2021-10-12;1;Burgenland;867394;30040;837354;530613
2021-10-12;2;Kärnten;822234;42916;779318;406950
2021-10-12;3;Niederösterreich;1864930;91552;1773378;1651507
2021-10-12;4;Oberösterreich;1280902;62377;1218525;955439
2021-10-12;5;Salzburg;788565;18788;769777;371364
2021-10-12;6;Steiermark;2214471;104242;2110229;1352641
2021-10-12;7;Tirol;1131093;29588;1101505;280490
2021-10-12;8;Vorarlberg;1045508;19405;1026103;188571
2021-10-12;9;Wien;5910870;231069;5679801;1233174
2021-10-12;10;Österreich;15925967;629977;15295990;6970749
2021-10-13;1;Burgenland;871434;31838;839596;532319
2021-10-13;2;Kärnten;826884;45293;781591;408171
2021-10-13;3;Niederösterreich;1874983;96176;1778807;1656616
2021-10-13;4;Oberösterreich;1285146;63197;1221949;958495
2021-10-13;5;Salzburg;791388;19749;771639;372567
2021-10-13;6;Steiermark;2224775;108371;2116404;1357042
2021-10-13;7;Tirol;1136921;32424;1104497;281482
2021-10-13;8;Vorarlberg;1048541;20389;1028152;189092
2021-10-13;9;Wien;5934277;241665;5692612;1235151
2021-10-13;10;Österreich;15994349;659102;15335247;6990935
2021-10-14;1;Burgenland;875664;33368;842296;534226
2021-10-14;2;Kärnten;830917;46993;783924;409623
2021-10-14;3;Niederösterreich;1884968;100429;1784539;1661819
2021-10-14;4;Oberösterreich;1291874;66232;1225642;961959
2021-10-14;5;Salzburg;793988;20728;773260;374006
2021-10-14;6;Steiermark;2235338;112632;2122706;1361800
2021-10-14;7;Tirol;1141871;34254;1107617;282494
2021-10-14;8;Vorarlberg;1051684;21405;1030279;189699
2021-10-14;9;Wien;5964111;258313;5705798;1238521
2021-10-14;10;Österreich;16070415;694354;15376061;7014147
2021-10-15;1;Burgenland;880342;35426;844916;536031
2021-10-15;2;Kärnten;835953;49251;786702;411073
2021-10-15;3;Niederösterreich;1896925;106501;1790424;1666468
2021-10-15;4;Oberösterreich;1301321;71895;1229426;964906
2021-10-15;5;Salzburg;797439;22214;775225;375372
2021-10-15;6;Steiermark;2248016;118587;2129429;1366287
2021-10-15;7;Tirol;1147821;36648;1111173;283428
2021-10-15;8;Vorarlberg;1055147;22641;1032506;190062
2021-10-15;9;Wien;5991141;272813;5718328;1241114
2021-10-15;10;Österreich;16154105;735976;15418129;7034741
2021-10-16;1;Burgenland;885940;37820;848120;537767
2021-10-16;2;Kärnten;842861;52968;789893;412624
2021-10-16;3;Niederösterreich;1909525;111774;1797751;1670438
2021-10-16;4;Oberösterreich;1310671;77061;1233610;967606
2021-10-16;5;Salzburg;801570;24180;777390;376448
2021-10-16;6;Steiermark;2263395;126301;2137094;1369136
2021-10-16;7;Tirol;1156188;40962;1115226;284250
2021-10-16;8;Vorarlberg;1060533;24917;1035616;190327
2021-10-16;9;Wien;6018034;286160;5731874;1243200
2021-10-16;10;Österreich;16248717;782143;15466574;7051796
2021-10-17;1;Burgenland;889901;39787;850114;538615
2021-10-17;2;Kärnten;845587;54067;791520;413919
2021-10-17;3;Niederösterreich;1920748;117985;1802763;1672573
2021-10-17;4;Oberösterreich;1313527;77493;1236034;967918
2021-10-17;5;Salzburg;803882;25391;778491;376887
2021-10-17;6;Steiermark;2270345;129469;2140876;1369813
2021-10-17;7;Tirol;1160138;42465;1117673;285005
2021-10-17;8;Vorarlberg;1065154;26163;1038991;190495
2021-10-17;9;Wien;6035873;295139;5740734;1243589
2021-10-17;10;Österreich;16305155;807959;15497196;7058814
2021-10-18;1;Burgenland;890466;39937;850529;539490
2021-10-18;2;Kärnten;845852;54220;791632;414457
2021-10-18;3;Niederösterreich;1922160;118374;1803786;1675243
2021-10-18;4;Oberösterreich;1314179;77592;1236587;969335
2021-10-18;5;Salzburg;804136;25441;778695;377526
2021-10-18;6;Steiermark;2271378;129750;2141628;1371809
2021-10-18;7;Tirol;1160383;42534;1117849;285684
2021-10-18;8;Vorarlberg;1067320;26681;1040639;190576
2021-10-18;9;Wien;6044754;300085;5744669;1244146
2021-10-18;10;Österreich;16320628;814614;15506014;7068266
2021-10-19;1;Burgenland;896273;41910;854363;542487
2021-10-19;2;Kärnten;851839;56625;795214;416097
2021-10-19;3;Niederösterreich;1933773;122133;1811640;1681474
2021-10-19;4;Oberösterreich;1320488;79128;1241360;974477
2021-10-19;5;Salzburg;807685;26341;781344;379168
2021-10-19;6;Steiermark;2287873;137166;2150707;1379167
2021-10-19;7;Tirol;1166646;44472;1122174;286887
2021-10-19;8;Vorarlberg;1070375;27397;1042978;191037
2021-10-19;9;Wien;6078454;315755;5762699;1248248
2021-10-19;10;Österreich;16413406;850927;15562479;7099042
2021-10-20;1;Burgenland;900613;43933;856680;544363
2021-10-20;2;Kärnten;856703;59179;797524;417476
2021-10-20;3;Niederösterreich;1946519;129052;1817467;1686415
2021-10-20;4;Oberösterreich;1330135;85272;1244863;977365
2021-10-20;5;Salzburg;811585;28308;783277;380549
2021-10-20;6;Steiermark;2299068;142209;2156859;1383256
2021-10-20;7;Tirol;1172929;47462;1125467;287622
2021-10-20;8;Vorarlberg;1073836;28844;1044992;191649
2021-10-20;9;Wien;6107909;333003;5774906;1250708
2021-10-20;10;Österreich;16499297;897262;15602035;7119403
2021-10-21;1;Burgenland;904764;45388;859376;546490
2021-10-21;2;Kärnten;861674;61653;800021;419067
2021-10-21;3;Niederösterreich;1957812;134261;1823551;1691025
2021-10-21;4;Oberösterreich;1337134;88664;1248470;981116
2021-10-21;5;Salzburg;814617;29519;785098;381981
2021-10-21;6;Steiermark;2310284;147049;2163235;1388220
2021-10-21;7;Tirol;1178991;50092;1128899;289049
2021-10-21;8;Vorarlberg;1077097;29974;1047123;192040
2021-10-21;9;Wien;6137711;349565;5788146;1254134
2021-10-21;10;Österreich;16580084;936165;15643919;7143122
2021-10-22;1;Burgenland;910208;48137;862071;548326
2021-10-22;2;Kärnten;867657;64656;803001;420555
2021-10-22;3;Niederösterreich;1970540;140824;1829716;1695990
2021-10-22;4;Oberösterreich;1346431;93716;1252715;984333
2021-10-22;5;Salzburg;818646;31320;787326;383448
2021-10-22;6;Steiermark;2324057;153923;2170134;1392779
2021-10-22;7;Tirol;1186093;53409;1132684;289991
2021-10-22;8;Vorarlberg;1081018;31563;1049455;192512
2021-10-22;9;Wien;6165018;364244;5800774;1256661
2021-10-22;10;Österreich;16669668;981792;15687876;7164595
2021-10-23;1;Burgenland;916834;50991;865843;550136
2021-10-23;2;Kärnten;875693;68976;806717;422398
2021-10-23;3;Niederösterreich;1986120;147845;1838275;1699994
2021-10-23;4;Oberösterreich;1357812;100157;1257655;987095
2021-10-23;5;Salzburg;823861;34232;789629;384641
2021-10-23;6;Steiermark;2340854;162178;2178676;1395866
2021-10-23;7;Tirol;1196898;59406;1137492;290914
2021-10-23;8;Vorarlberg;1087657;34701;1052956;192964
2021-10-23;9;Wien;6195778;381620;5814158;1258664
2021-10-23;10;Österreich;16781507;1040106;15741401;7182672
2021-10-24;1;Burgenland;921990;53962;868028;551186
2021-10-24;2;Kärnten;880087;71249;808838;423413
2021-10-24;3;Niederösterreich;1998692;155037;1843655;1702233
2021-10-24;4;Oberösterreich;1361499;100914;1260585;987456
2021-10-24;5;Salzburg;826585;35664;790921;384940
2021-10-24;6;Steiermark;2349770;166988;2182782;1396681
2021-10-24;7;Tirol;1201681;61695;1139986;291691
2021-10-24;8;Vorarlberg;1093048;36659;1056389;193033
2021-10-24;9;Wien;6215025;392170;5822855;1259089
2021-10-24;10;Österreich;16848377;1074338;15774039;7189722
2021-10-25;1;Burgenland;922778;54316;868462;551984
2021-10-25;2;Kärnten;880496;71580;808916;424050
2021-10-25;3;Niederösterreich;2000562;155518;1845044;1704254
2021-10-25;4;Oberösterreich;1362222;101152;1261070;988239
2021-10-25;5;Salzburg;826759;35693;791066;385467
2021-10-25;6;Steiermark;2350736;167457;2183279;1397844
2021-10-25;7;Tirol;1201874;61720;1140154;292249
2021-10-25;8;Vorarlberg;1095590;37404;1058186;193081
2021-10-25;9;Wien;6221046;395216;5825830;1259416
2021-10-25;10;Österreich;16862063;1080056;15782007;7196584
2021-10-26;1;Burgenland;929408;56467;872941;554389
2021-10-26;2;Kärnten;888473;75477;812996;426008
2021-10-26;3;Niederösterreich;2014225;159629;1854596;1709106
2021-10-26;4;Oberösterreich;1372069;105686;1266383;990552
2021-10-26;5;Salzburg;831515;37474;794041;386705
2021-10-26;6;Steiermark;2368446;176101;2192345;1400959
2021-10-26;7;Tirol;1210865;65392;1145473;292894
2021-10-26;8;Vorarlberg;1100823;39341;1061482;193309
2021-10-26;9;Wien;6251753;408102;5843651;1261165
2021-10-26;10;Österreich;16967577;1123669;15843908;7215087
2021-10-27;1;Burgenland;931696;58435;873261;555387
2021-10-27;2;Kärnten;889067;75845;813222;426667
2021-10-27;3;Niederösterreich;2021783;165627;1856156;1711057
2021-10-27;4;Oberösterreich;1373572;106678;1266894;991875
2021-10-27;5;Salzburg;832548;38382;794166;387313
2021-10-27;6;Steiermark;2369990;176895;2193095;1403253
2021-10-27;7;Tirol;1211630;65992;1145638;293553
2021-10-27;8;Vorarlberg;1103511;40268;1063243;193426
2021-10-27;9;Wien;6264321;417494;5846827;1261936
2021-10-27;10;Österreich;16998118;1145616;15852502;7224467
2021-10-28;1;Burgenland;938091;60802;877289;558254
2021-10-28;2;Kärnten;895014;78431;816583;428752
2021-10-28;3;Niederösterreich;2034960;170097;1864863;1717371
2021-10-28;4;Oberösterreich;1383399;111242;1272157;996557
2021-10-28;5;Salzburg;836718;40184;796534;388723
2021-10-28;6;Steiermark;2384572;182992;2201580;1410000
2021-10-28;7;Tirol;1219293;68963;1150330;294226
2021-10-28;8;Vorarlberg;1108032;41916;1066116;193993
2021-10-28;9;Wien;6301413;435606;5865807;1265744
2021-10-28;10;Österreich;17101492;1190233;15911259;7253620
2021-10-29;1;Burgenland;944167;63735;880432;560086
2021-10-29;2;Kärnten;901501;81948;819553;430543
2021-10-29;3;Niederösterreich;2049990;177576;1872414;1722646
2021-10-29;4;Oberösterreich;1392860;116123;1276737;999572
2021-10-29;5;Salzburg;840794;42059;798735;390095
2021-10-29;6;Steiermark;2398364;189738;2208626;1414833
2021-10-29;7;Tirol;1226886;72526;1154360;295455
2021-10-29;8;Vorarlberg;1112513;43655;1068858;194398
2021-10-29;9;Wien;6330410;450598;5879812;1268634
2021-10-29;10;Österreich;17197485;1237958;15959527;7276262
2021-10-30;1;Burgenland;950994;66743;884251;562255
2021-10-30;2;Kärnten;908753;85783;822970;432388
2021-10-30;3;Niederösterreich;2069105;187089;1882016;1726738
2021-10-30;4;Oberösterreich;1404977;123206;1281771;1002617
2021-10-30;5;Salzburg;845184;44203;800981;391154
2021-10-30;6;Steiermark;2415689;198450;2217239;1418379
2021-10-30;7;Tirol;1237361;78153;1159208;296014
2021-10-30;8;Vorarlberg;1118943;46618;1072325;194639
2021-10-30;9;Wien;6363217;467697;5895520;1270629
2021-10-30;10;Österreich;17314223;1297942;16016281;7294813
2021-10-31;1;Burgenland;957556;70842;886714;563334
2021-10-31;2;Kärnten;914720;89676;825044;433887
2021-10-31;3;Niederösterreich;2084869;196755;1888114;1729160
2021-10-31;4;Oberösterreich;1410225;125415;1284810;1003106
2021-10-31;5;Salzburg;848727;46457;802270;391419
2021-10-31;6;Steiermark;2427201;205359;2221842;1419170
2021-10-31;7;Tirol;1242750;80870;1161880;296982
2021-10-31;8;Vorarlberg;1124886;49190;1075696;194721
2021-10-31;9;Wien;6388682;483180;5905502;1271026
2021-10-31;10;Österreich;17399616;1347744;16051872;7302805
2021-11-01;1;Burgenland;958936;71739;887197;564020
2021-11-01;2;Kärnten;915232;90152;825080;434334
2021-11-01;3;Niederösterreich;2087327;197478;1889849;1730558
2021-11-01;4;Oberösterreich;1410896;125570;1285326;1003469
2021-11-01;5;Salzburg;849066;46774;802292;391783
2021-11-01;6;Steiermark;2429142;207008;2222134;1419899
2021-11-01;7;Tirol;1243352;81373;1161979;297461
2021-11-01;8;Vorarlberg;1127803;50335;1077468;194843
2021-11-01;9;Wien;6395922;487224;5908698;1271235
2021-11-01;10;Österreich;17417676;1357653;16060023;7307602
2021-11-02;1;Burgenland;960439;72544;887895;565453
2021-11-02;2;Kärnten;916073;90481;825592;435123
2021-11-02;3;Niederösterreich;2091601;199090;1892511;1734313
2021-11-02;4;Oberösterreich;1412499;126155;1286344;1005535
2021-11-02;5;Salzburg;849318;46783;802535;392642
2021-11-02;6;Steiermark;2431583;208194;2223389;1422488
2021-11-02;7;Tirol;1243582;81376;1162206;298121
2021-11-02;8;Vorarlberg;1132211;52357;1079854;195055
2021-11-02;9;Wien;6405552;492361;5913191;1271945
2021-11-02;10;Österreich;17442858;1369341;16073517;7320675
2021-11-03;1;Burgenland;968218;75016;893202;568618
2021-11-03;2;Kärnten;922242;91798;830444;438503
2021-11-03;3;Niederösterreich;2110640;205263;1905377;1742885
2021-11-03;4;Oberösterreich;1429121;134342;1294779;1012100
2021-11-03;5;Salzburg;855615;49509;806106;394681
2021-11-03;6;Steiermark;2452896;216250;2236646;1430829
2021-11-03;7;Tirol;1256767;86919;1169848;299251
2021-11-03;8;Vorarlberg;1139935;56023;1083912;196128
2021-11-03;9;Wien;6455252;515210;5940042;1275788
2021-11-03;10;Österreich;17590686;1430330;16160356;7358783
2021-11-04;1;Burgenland;978041;80909;897132;571925
2021-11-04;2;Kärnten;933978;100015;833963;441243
2021-11-04;3;Niederösterreich;2130883;216567;1914316;1749786
2021-11-04;4;Oberösterreich;1442745;141904;1300841;1017444
2021-11-04;5;Salzburg;860265;51826;808439;396264
2021-11-04;6;Steiermark;2476868;231204;2245664;1438490
2021-11-04;7;Tirol;1268191;93580;1174611;300759
2021-11-04;8;Vorarlberg;1147107;59738;1087369;196905
2021-11-04;9;Wien;6495582;539577;5956005;1278709
2021-11-04;10;Österreich;17733660;1515320;16218340;7391525
2021-11-05;1;Burgenland;986130;85592;900538;574030
2021-11-05;2;Kärnten;941811;104526;837285;444138
2021-11-05;3;Niederösterreich;2151705;228716;1922989;1756656
2021-11-05;4;Oberösterreich;1457850;151286;1306564;1022674
2021-11-05;5;Salzburg;865282;54683;810599;397642
2021-11-05;6;Steiermark;2496051;242332;2253719;1445310
2021-11-05;7;Tirol;1278125;99075;1179050;302007
2021-11-05;8;Vorarlberg;1153525;62838;1090687;197747
2021-11-05;9;Wien;6538087;566560;5971527;1282250
2021-11-05;10;Österreich;17868566;1595608;16272958;7422454
2021-11-06;1;Burgenland;994379;89491;904888;576407
2021-11-06;2;Kärnten;950787;109627;841160;446358
2021-11-06;3;Niederösterreich;2174063;240748;1933315;1761331
2021-11-06;4;Oberösterreich;1474434;161959;1312475;1026336
2021-11-06;5;Salzburg;871944;58832;813112;398861
2021-11-06;6;Steiermark;2519123;255847;2263276;1449688
2021-11-06;7;Tirol;1291536;106948;1184588;303052
2021-11-06;8;Vorarlberg;1162422;68064;1094358;198196
2021-11-06;9;Wien;6575854;589312;5986542;1284080
2021-11-06;10;Österreich;18014542;1680828;16333714;7444309
2021-11-07;1;Burgenland;1003491;95789;907702;577405
2021-11-07;2;Kärnten;960172;117351;842821;447655
2021-11-07;3;Niederösterreich;2195224;255718;1939506;1764029
2021-11-07;4;Oberösterreich;1482619;167334;1315285;1026867
2021-11-07;5;Salzburg;876211;61715;814496;399156
2021-11-07;6;Steiermark;2537772;269554;2268218;1450704
2021-11-07;7;Tirol;1299449;112077;1187372;303730
2021-11-07;8;Vorarlberg;1169363;71853;1097510;198328
2021-11-07;9;Wien;6605540;609319;5996221;1284560
2021-11-07;10;Österreich;18129841;1760710;16369131;7452434
2021-11-08;1;Burgenland;1007428;98766;908662;578701
2021-11-08;2;Kärnten;961224;118219;843005;448693
2021-11-08;3;Niederösterreich;2203675;261596;1942079;1768187
2021-11-08;4;Oberösterreich;1489001;172725;1316276;1029371
2021-11-08;5;Salzburg;878244;63591;814653;399721
2021-11-08;6;Steiermark;2540286;271139;2269147;1453554
2021-11-08;7;Tirol;1302857;115231;1187626;304320
2021-11-08;8;Vorarlberg;1176224;74231;1101993;198723
2021-11-08;9;Wien;6618585;618065;6000520;1285335
2021-11-08;10;Österreich;18177524;1793563;16383961;7466605
2021-11-09;1;Burgenland;1015869;102055;913814;582196
2021-11-09;2;Kärnten;968871;120259;848612;452719
2021-11-09;3;Niederösterreich;2224413;269056;1955357;1777332
2021-11-09;4;Oberösterreich;1499684;173872;1325812;1037092
2021-11-09;5;Salzburg;882643;64506;818137;401431
2021-11-09;6;Steiermark;2563399;280131;2283268;1462709
2021-11-09;7;Tirol;1316292;121069;1195223;305209
2021-11-09;8;Vorarlberg;1188943;81315;1107628;199579
2021-11-09;9;Wien;6664308;643876;6020432;1289547
2021-11-09;10;Österreich;18324422;1856139;16468283;7507814
2021-11-10;1;Burgenland;1025925;108769;917156;584517
2021-11-10;2;Kärnten;982848;130068;852780;456287
2021-11-10;3;Niederösterreich;2254240;288812;1965428;1784662
2021-11-10;4;Oberösterreich;1525892;191013;1334879;1042790
2021-11-10;5;Salzburg;890731;70049;820682;402600
2021-11-10;6;Steiermark;2593436;299723;2293713;1469479
2021-11-10;7;Tirol;1334061;133553;1200508;306528
2021-11-10;8;Vorarlberg;1199243;87135;1112108;200581
2021-11-10;9;Wien;6703635;670397;6033238;1292171
2021-11-10;10;Österreich;18510011;1979519;16530492;7539615
2021-11-11;1;Burgenland;1035887;115043;920844;586716
2021-11-11;2;Kärnten;993928;137395;856533;459984
2021-11-11;3;Niederösterreich;2282232;306915;1975317;1792162
2021-11-11;4;Oberösterreich;1546705;203767;1342938;1049380
2021-11-11;5;Salzburg;897163;73645;823518;404087
2021-11-11;6;Steiermark;2630517;326715;2303802;1477477
2021-11-11;7;Tirol;1350492;144949;1205543;307708
2021-11-11;8;Vorarlberg;1208151;89851;1118300;201576
2021-11-11;9;Wien;6745388;697768;6047620;1295084
2021-11-11;10;Österreich;18690463;2096048;16594415;7574174
2021-11-12;1;Burgenland;1046869;122387;924482;588654
2021-11-12;2;Kärnten;1007811;147266;860545;463442
2021-11-12;3;Niederösterreich;2312143;326688;1985455;1799688
2021-11-12;4;Oberösterreich;1557935;206391;1351544;1054753
2021-11-12;5;Salzburg;900929;74530;826399;405465
2021-11-12;6;Steiermark;2664244;350508;2313736;1484718
2021-11-12;7;Tirol;1366385;155413;1210972;308789
2021-11-12;8;Vorarlberg;1220143;94747;1125396;202379
2021-11-12;9;Wien;6791446;730062;6061384;1298291
2021-11-12;10;Österreich;18867905;2207992;16659913;7606179
2021-11-13;1;Burgenland;1058156;129773;928383;590197
2021-11-13;2;Kärnten;1022904;158889;864015;466034
2021-11-13;3;Niederösterreich;2341486;347109;1994377;1804375
2021-11-13;4;Oberösterreich;1579985;221105;1358880;1058237
2021-11-13;5;Salzburg;906688;77407;829281;406598
2021-11-13;6;Steiermark;2692638;369726;2322912;1489191
2021-11-13;7;Tirol;1381555;165873;1215682;309676
2021-11-13;8;Vorarlberg;1229263;98603;1130660;202923
2021-11-13;9;Wien;6828244;753609;6074635;1299546
2021-11-13;10;Österreich;19040919;2322094;16718825;7626777
2021-11-14;1;Burgenland;1067422;136608;930814;591041
2021-11-14;2;Kärnten;1029036;163591;865445;467120
2021-11-14;3;Niederösterreich;2373026;373577;1999449;1806373
2021-11-14;4;Oberösterreich;1597263;235441;1361822;1058685
2021-11-14;5;Salzburg;910173;79291;830882;406744
2021-11-14;6;Steiermark;2714195;387240;2326955;1489947
2021-11-14;7;Tirol;1394398;176664;1217734;310238
2021-11-14;8;Vorarlberg;1236772;102416;1134356;203079
2021-11-14;9;Wien;6857004;774848;6082156;1300768
2021-11-14;10;Österreich;19179289;2429676;16749613;7633995
2021-11-15;1;Burgenland;1071083;139315;931768;592475
2021-11-15;2;Kärnten;1033012;167142;865870;468306
2021-11-15;3;Niederösterreich;2381289;378681;2002608;1811630
2021-11-15;4;Oberösterreich;1607761;244465;1363296;1061278
2021-11-15;5;Salzburg;911309;79994;831315;407280
2021-11-15;6;Steiermark;2720088;391623;2328465;1493684
2021-11-15;7;Tirol;1397689;179465;1218224;310731
2021-11-15;8;Vorarlberg;1244518;102798;1141720;203493
2021-11-15;9;Wien;6869955;783853;6086102;1301297
2021-11-15;10;Österreich;19236704;2467336;16769368;7650174
2021-11-16;1;Burgenland;1084448;146244;938204;594871
2021-11-16;2;Kärnten;1045282;170787;874495;473331
2021-11-16;3;Niederösterreich;2407923;390087;2017836;1822301
2021-11-16;4;Oberösterreich;1626241;250352;1375889;1069453
2021-11-16;5;Salzburg;920661;82931;837730;409304
2021-11-16;6;Steiermark;2763853;415823;2348030;1504316
2021-11-16;7;Tirol;1413479;185918;1227561;311808
2021-11-16;8;Vorarlberg;1256185;103176;1153009;204538
2021-11-16;9;Wien;6931197;819693;6111504;1305197
2021-11-16;10;Österreich;19449269;2565011;16884258;7695119
2021-11-17;1;Burgenland;1098177;155881;942296;596750
2021-11-17;2;Kärnten;1064912;183515;881397;478068
2021-11-17;3;Niederösterreich;2450236;419326;2030910;1831984
2021-11-17;4;Oberösterreich;1654004;266016;1387988;1075742
2021-11-17;5;Salzburg;928829;85910;842919;410836
2021-11-17;6;Steiermark;2801107;439728;2361379;1513329
2021-11-17;7;Tirol;1438144;203891;1234253;313434
2021-11-17;8;Vorarlberg;1270885;107245;1163640;205824
2021-11-17;9;Wien;6986011;857544;6128467;1308372
2021-11-17;10;Österreich;19692305;2719056;16973249;7734339
2021-11-18;1;Burgenland;1109589;162653;946936;598834
2021-11-18;2;Kärnten;1081359;193267;888092;482582
2021-11-18;3;Niederösterreich;2484753;440699;2044054;1841169
2021-11-18;4;Oberösterreich;1677289;277593;1399696;1083072
2021-11-18;5;Salzburg;937725;89564;848161;412785
2021-11-18;6;Steiermark;2841735;467121;2374614;1522380
2021-11-18;7;Tirol;1460056;218847;1241209;314885
2021-11-18;8;Vorarlberg;1283043;109070;1173973;207046
2021-11-18;9;Wien;7040858;892693;6148165;1312339
2021-11-18;10;Österreich;19916407;2851507;17064900;7775092
2021-11-19;1;Burgenland;1123206;172081;951125;600383
