"Stamp","Date","RegionID","Region","Population","newConfirmed","rmaConfirmed","newConfPop","newRecovered","newDeaths","sumConfirmed","sumRecovered","sumDeaths"
2020-11-08,2020-11-08,325,"Zwettl",41987,24.4285714285714,171,58.1812737956306,14.1428571428571,0,630,385,3
2020-11-09,2020-11-09,305,"Amstetten",116520,101.571428571429,711,87.1708106517581,44.5714285714286,1.71428571428571,2044,949,39
2020-11-09,2020-11-09,306,"Baden",146751,74,518,50.4255507628568,43.8571428571429,0.714285714285714,2097,1284,15
2020-11-09,2020-11-09,801,"Bludenz",64107,56.2857142857143,394,87.7996385507266,34.5714285714286,0.285714285714286,1392,933,10
2020-11-09,2020-11-09,404,"Braunau am Inn",105553,86.2857142857143,604,81.746340024172,27.2857142857143,0.571428571428571,1574,693,12
2020-11-09,2020-11-09,802,"Bregenz",134987,150.142857142857,1051,111.227642026904,97.1428571428571,0.571428571428571,3041,1885,19
2020-11-09,2020-11-09,307,"Bruck an der Leitha",103735,39.5714285714286,277,38.1466511509409,27.7142857142857,0.285714285714286,1375,946,10
2020-11-09,2020-11-09,621,"Bruck-Mürzzuschlag",98697,73.8571428571429,517,74.8322065079413,30.1428571428571,0.571428571428571,1257,526,29
2020-11-09,2020-11-09,603,"Deutschlandsberg",60867,34.7142857142857,243,57.0330157791344,24.1428571428571,0.142857142857143,623,358,4
2020-11-09,2020-11-09,803,"Dornbirn",89912,117.142857142857,820,130.286121032629,95.8571428571429,1.14285714285714,2644,1661,20
2020-11-09,2020-11-09,405,"Eferding",33178,50.7142857142857,355,152.855162198703,34.4285714285714,0.285714285714286,952,490,9
2020-11-09,2020-11-09,103,"Eisenstadt-Umgebung",43236,25.1428571428571,176,58.1525977029724,18,0,612,337,4
2020-11-09,2020-11-09,101,"Eisenstadt(Stadt)",14816,9.57142857142857,67,64.6019746991669,4,0,233,93,0
2020-11-09,2020-11-09,804,"Feldkirch",108133,103.857142857143,727,96.045742610621,66.8571428571429,0.857142857142857,2435,1586,13
2020-11-09,2020-11-09,210,"Feldkirchen",29902,17.4285714285714,122,58.2856378455335,7.14285714285714,0,278,98,1
2020-11-09,2020-11-09,406,"Freistadt",66861,100.714285714286,705,150.632335313988,42.2857142857143,1,1672,797,19
2020-11-09,2020-11-09,308,"Gänserndorf",104782,32.8571428571429,230,31.3576214017129,16.1428571428571,0,1161,770,19
2020-11-09,2020-11-09,309,"Gmünd",36553,30.8571428571429,216,84.4175385252725,19.5714285714286,0.571428571428571,681,373,11
2020-11-09,2020-11-09,407,"Gmunden",101859,95.2857142857143,667,93.5466814770558,66.5714285714286,0.571428571428571,2055,1060,8
2020-11-09,2020-11-09,606,"Graz-Umgebung",156070,90.2857142857143,632,57.8494997665883,26.4285714285714,1.85714285714286,1902,883,65
2020-11-09,2020-11-09,601,"Graz(Stadt)",291072,180.142857142857,1261,61.8894490513884,70.2857142857143,1.14285714285714,4217,2268,69
2020-11-09,2020-11-09,408,"Grieskirchen",64875,73,511,112.52408477842,52.1428571428571,0.571428571428571,1629,868,9
2020-11-09,2020-11-09,104,"Güssing",25699,29.4285714285714,206,114.512515773265,10,0.142857142857143,438,200,1
2020-11-09,2020-11-09,502,"Hallein",60824,52.2857142857143,366,85.9623081114598,39,0.714285714285714,1613,1165,12
2020-11-09,2020-11-09,622,"Hartberg-Fürstenfeld",90606,74.2857142857143,520,81.9876324809773,37.1428571428571,0.571428571428571,1467,726,56
2020-11-09,2020-11-09,203,"Hermagor",18054,13.7142857142857,96,75.9625884252006,8.57142857142857,0.285714285714286,248,138,2
2020-11-09,2020-11-09,310,"Hollabrunn",51033,29.5714285714286,207,57.9456990014864,11.2857142857143,0.142857142857143,565,233,4
2020-11-09,2020-11-09,311,"Horn",30936,11.4285714285714,80,36.9426280985629,5.14285714285714,0,296,177,5
2020-11-09,2020-11-09,702,"Imst",60474,59.2857142857143,415,98.035046938708,28.8571428571429,0.142857142857143,1431,958,9
2020-11-09,2020-11-09,703,"Innsbruck-Land",180453,191.142857142857,1338,105.923901039527,125.571428571429,0.857142857142857,4755,3053,26
2020-11-09,2020-11-09,701,"Innsbruck-Stadt",131961,119.428571428571,836,90.5029299782295,96.5714285714286,2,4125,3080,38
2020-11-09,2020-11-09,105,"Jennersdorf",17097,23.8571428571429,167,139.539935995454,10,0.142857142857143,297,111,2
2020-11-09,2020-11-09,409,"Kirchdorf an der Krems",57071,62,434,108.636610537751,25.8571428571429,0,888,410,5
2020-11-09,2020-11-09,704,"Kitzbühel",64168,54.5714285714286,382,85.0446150284076,35,0.285714285714286,1267,859,13
2020-11-09,2020-11-09,204,"Klagenfurt Land",60014,33.4285714285714,234,55.7012887469114,15.8571428571429,0,561,260,2
2020-11-09,2020-11-09,201,"Klagenfurt Stadt",101300,48.7142857142857,341,48.0891270624736,32.2857142857143,2,1150,610,34
2020-11-09,2020-11-09,312,"Korneuburg",91254,44.1428571428571,309,48.3736133680246,26.7142857142857,0.285714285714286,1337,875,10
2020-11-09,2020-11-09,301,"Krems an der Donau(Stadt)",25036,18.2857142857143,128,73.0376828795106,7.42857142857143,0,425,252,6
2020-11-09,2020-11-09,313,"Krems(Land)",56487,43.1428571428571,302,76.3766125707811,20.2857142857143,0.142857142857143,1022,578,11
2020-11-09,2020-11-09,705,"Kufstein",110287,112,784,101.553220234479,72.7142857142857,1.14285714285714,2952,1891,47
2020-11-09,2020-11-09,706,"Landeck",44386,31,217,69.8418420222593,18.5714285714286,0,1705,1456,18
2020-11-09,2020-11-09,610,"Leibnitz",84756,74,518,87.3094530180754,42,0.857142857142857,1362,718,20
2020-11-09,2020-11-09,611,"Leoben",59700,40.1428571428571,281,67.2409667384542,13.5714285714286,1.28571428571429,817,324,16
2020-11-09,2020-11-09,707,"Lienz",48738,40.4285714285714,283,82.95082159418,21.1428571428571,0,728,438,6
2020-11-09,2020-11-09,612,"Liezen",79652,68.7142857142857,481,86.2681234799951,34.4285714285714,0.857142857142857,1236,679,11
2020-11-09,2020-11-09,314,"Lilienfeld",25655,19.2857142857143,135,75.1733162569257,13.7142857142857,0.428571428571429,461,262,9
2020-11-09,2020-11-09,410,"Linz-Land",151371,127.571428571429,893,84.2773243034852,55.4285714285714,0.857142857142857,2959,1661,19
2020-11-09,2020-11-09,401,"Linz(Stadt)",206595,170.285714285714,1192,82.4248961909602,87.2857142857143,1.71428571428571,4239,2574,48
2020-11-09,2020-11-09,106,"Mattersburg",40042,22.5714285714286,158,56.3693835758168,13.4285714285714,0.428571428571429,526,316,5
2020-11-09,2020-11-09,315,"Melk",78191,49.8571428571429,349,63.7632756418806,18.5714285714286,0.142857142857143,1092,613,8
2020-11-09,2020-11-09,316,"Mistelbach",75625,24.5714285714286,172,32.4911452184179,9,0.285714285714286,758,504,15
2020-11-09,2020-11-09,317,"Mödling",119115,60.8571428571429,426,51.0910824473348,43.7142857142857,0.428571428571429,1856,1208,17
2020-11-09,2020-11-09,614,"Murau",27543,16,112,58.0909850052645,7.85714285714286,0.142857142857143,226,100,1
2020-11-09,2020-11-09,620,"Murtal",71698,50.8571428571429,356,70.9324428256616,13.1428571428571,0.428571428571429,853,332,7
2020-11-09,2020-11-09,318,"Neunkirchen",86343,37,259,42.852344718159,22.1428571428571,1,1230,781,19
2020-11-09,2020-11-09,107,"Neusiedl am See",59990,26.2857142857143,184,43.8168266139595,15.5714285714286,0,770,495,10
2020-11-09,2020-11-09,108,"Oberpullendorf",37384,37.5714285714286,263,100.501360398643,18,0.285714285714286,657,275,5
2020-11-09,2020-11-09,109,"Oberwart",54192,43.7142857142857,306,80.6655700366949,20.2857142857143,1.14285714285714,1046,503,20
2020-11-09,2020-11-09,411,"Perg",68968,90.1428571428571,631,130.70243756939,28.4285714285714,0.428571428571429,1570,761,8
2020-11-09,2020-11-09,708,"Reutte",32838,18.1428571428571,127,55.2495801901978,15,0.142857142857143,429,266,2
2020-11-09,2020-11-09,412,"Ried im Innkreis",61690,86,602,139.406710974226,28.1428571428571,2,1756,650,22
2020-11-09,2020-11-09,413,"Rohrbach",56545,100.857142857143,706,178.366155906168,49.7142857142857,1.71428571428571,1771,846,15
2020-11-09,2020-11-09,102,"Rust(Stadt)",1980,0.714285714285714,5,36.0750360750361,0.285714285714286,0,21,5,0
2020-11-09,2020-11-09,503,"Salzburg-Umgebung",153492,133.714285714286,936,87.114824039224,89.2857142857143,0.857142857142857,2940,1787,22
2020-11-09,2020-11-09,501,"Salzburg(Stadt)",155021,104.714285714286,733,67.5484519608864,59.4285714285714,0.285714285714286,2359,1392,6
2020-11-09,2020-11-09,504,"Sankt Johann im Pongau",81194,103,721,126.856664285538,64.4285714285714,0.428571428571429,2483,1500,21
2020-11-09,2020-11-09,319,"Sankt Pölten(Land)",131729,81,567,61.4898769443327,36.7142857142857,0.857142857142857,1968,1116,21
2020-11-09,2020-11-09,302,"Sankt Pölten(Stadt)",55514,34.8571428571429,244,62.7898239311576,15.1428571428571,0,919,536,10
2020-11-09,2020-11-09,205,"Sankt Veit an der Glan",54186,29.5714285714286,207,54.5739278991411,15.1428571428571,0.285714285714286,552,307,2
2020-11-09,2020-11-09,414,"Schärding",57391,88.7142857142857,621,154.578741813674,45,0.285714285714286,1564,732,5
2020-11-09,2020-11-09,320,"Scheibbs",41414,41.7142857142857,292,100.725082615265,12.1428571428571,0.142857142857143,700,287,3
2020-11-09,2020-11-09,709,"Schwaz",84329,155.571428571429,1089,184.481528977491,89.8571428571429,1.28571428571429,3470,2100,28
2020-11-09,2020-11-09,206,"Spittal an der Drau",75868,18.7142857142857,131,24.6669026655319,9,0.142857142857143,358,198,3
2020-11-09,2020-11-09,415,"Steyr-Land",60717,82.8571428571429,580,136.464487469972,38,1.14285714285714,1430,710,21
2020-11-09,2020-11-09,402,"Steyr(Stadt)",38056,33.8571428571429,237,88.9666356347037,20.5714285714286,0.142857142857143,736,436,3
2020-11-09,2020-11-09,623,"Südoststeiermark",84036,75.4285714285714,528,89.7574508883948,12.5714285714286,1.42857142857143,1200,248,18
2020-11-09,2020-11-09,505,"Tamsweg",20251,23.2857142857143,163,114.985503361386,8.85714285714286,0.142857142857143,384,182,4
2020-11-09,2020-11-09,321,"Tulln",104593,63.2857142857143,443,60.5066441212264,35,0.428571428571429,1602,963,11
2020-11-09,2020-11-09,416,"Urfahr-Umgebung",86005,118.857142857143,832,138.197945302183,47.4285714285714,0.571428571428571,2064,1011,11
2020-11-09,2020-11-09,207,"Villach Land",64618,32,224,49.5218050697948,14.2857142857143,0.142857142857143,544,272,6
2020-11-09,2020-11-09,202,"Villach Stadt",62882,41.4285714285714,290,65.8830371625766,12.7142857142857,0.285714285714286,650,300,3
2020-11-09,2020-11-09,417,"Vöcklabruck",137297,147.714285714286,1034,107.587409567788,66.1428571428571,0.714285714285714,2778,1494,15
2020-11-09,2020-11-09,616,"Voitsberg",51044,35.8571428571429,251,70.2475175478859,17.5714285714286,1.14285714285714,749,402,18
2020-11-09,2020-11-09,208,"Völkermarkt",41862,32.2857142857143,226,77.1241562412553,9.57142857142857,0.428571428571429,543,249,6
2020-11-09,2020-11-09,322,"Waidhofen an der Thaya",25682,14.7142857142857,103,57.2941582208773,13.2857142857143,0.285714285714286,474,319,4
2020-11-09,2020-11-09,303,"Waidhofen an der Ybbs(Stadt)",11222,9.85714285714286,69,87.8376658095068,2.28571428571429,0,165,69,3
2020-11-09,2020-11-09,617,"Weiz",90654,49,343,54.0516689831668,25.5714285714286,0.428571428571429,1154,594,24
2020-11-09,2020-11-09,418,"Wels-Land",73777,67.7142857142857,474,91.7823789450448,32.2857142857143,0.571428571428571,1328,732,5
2020-11-09,2020-11-09,403,"Wels(Stadt)",62470,51.1428571428571,358,81.8678680052139,38.7142857142857,0.142857142857143,1504,957,11
2020-11-09,2020-11-09,900,"Wien",1911191,906.428571428571,6345,47.4274194169275,393.428571428571,6.14285714285714,41547,23538,425
2020-11-09,2020-11-09,323,"Wiener Neustadt(Land)",78307,39,273,49.8039766559822,25.7142857142857,0.285714285714286,981,627,13
2020-11-09,2020-11-09,304,"Wiener Neustadt(Stadt)",45823,22.2857142857143,156,48.6343414567232,21.7142857142857,1.42857142857143,847,521,17
2020-11-09,2020-11-09,209,"Wolfsberg",52607,29.1428571428571,204,55.397299110113,14.7142857142857,0.428571428571429,494,253,5
2020-11-09,2020-11-09,506,"Zell am See",87628,55.7142857142857,390,63.5804602573215,29.2857142857143,0,1388,932,10
2020-11-09,2020-11-09,325,"Zwettl",41987,25.2857142857143,177,60.2227219989861,15.2857142857143,0,658,401,3
2020-11-10,2020-11-10,305,"Amstetten",116520,113.428571428571,794,97.3468687165906,47.4285714285714,1.42857142857143,2185,992,41
2020-11-10,2020-11-10,306,"Baden",146751,72.5714285714286,508,49.4520845319136,46.5714285714286,0.571428571428571,2169,1346,15
2020-11-10,2020-11-10,801,"Bludenz",64107,59.1428571428571,414,92.2564729949259,37.7142857142857,0.285714285714286,1463,981,10
2020-11-10,2020-11-10,404,"Braunau am Inn",105553,73.7142857142857,516,69.8362772391933,24.4285714285714,0.428571428571429,1594,724,12
2020-11-10,2020-11-10,802,"Bregenz",134987,155.285714285714,1087,115.037532714791,101.285714285714,0.571428571428571,3225,1992,20
2020-11-10,2020-11-10,307,"Bruck an der Leitha",103735,38.2857142857143,268,36.9072292723905,30.5714285714286,0.857142857142857,1410,982,14
2020-11-10,2020-11-10,621,"Bruck-Mürzzuschlag",98697,81,567,82.0693638104502,34.5714285714286,0.857142857142857,1389,573,31
2020-11-10,2020-11-10,603,"Deutschlandsberg",60867,31.5714285714286,221,51.8695328690893,27.2857142857143,0.142857142857143,651,401,4
2020-11-10,2020-11-10,803,"Dornbirn",89912,119,833,132.351632707536,104.428571428571,1.14285714285714,2793,1785,21
2020-11-10,2020-11-10,405,"Eferding",33178,52.1428571428571,365,157.160941415568,40.2857142857143,0.142857142857143,1023,550,9
2020-11-10,2020-11-10,103,"Eisenstadt-Umgebung",43236,24.2857142857143,170,56.1701227812801,19.4285714285714,0,627,362,4
2020-11-10,2020-11-10,101,"Eisenstadt(Stadt)",14816,10.7142857142857,75,72.315643319963,4.71428571428571,0,250,98,0
2020-11-10,2020-11-10,804,"Feldkirch",108133,108.714285714286,761,100.537565511255,71.5714285714286,0.857142857142857,2567,1680,13
2020-11-10,2020-11-10,210,"Feldkirchen",29902,18.5714285714286,130,62.1076468845849,9.14285714285714,0,306,112,1
2020-11-10,2020-11-10,406,"Freistadt",66861,107,749,160.033502340677,45.2857142857143,1,1817,845,19
2020-11-10,2020-11-10,308,"Gänserndorf",104782,33.8571428571429,237,32.3119837921999,16.7142857142857,0.142857142857143,1201,793,20
2020-11-10,2020-11-10,309,"Gmünd",36553,30.1428571428571,211,82.4634288371875,20.5714285714286,0.714285714285714,708,393,13
2020-11-10,2020-11-10,407,"Gmunden",101859,83.2857142857143,583,81.765690106632,78.1428571428571,0.571428571428571,2095,1171,9
2020-11-10,2020-11-10,606,"Graz-Umgebung",156070,86.5714285714286,606,55.4696152825197,33.5714285714286,2,1959,943,69
2020-11-10,2020-11-10,601,"Graz(Stadt)",291072,178.285714285714,1248,61.2514134941576,77.5714285714286,1.28571428571429,4406,2375,70
2020-11-10,2020-11-10,408,"Grieskirchen",64875,88.4285714285714,619,136.306083126892,58.4285714285714,0.285714285714286,1793,955,9
2020-11-10,2020-11-10,104,"Güssing",25699,27.4285714285714,192,106.730111788674,11.5714285714286,0.142857142857143,463,215,1
2020-11-10,2020-11-10,502,"Hallein",60824,47.7142857142857,334,78.4464778940644,42.5714285714286,0.857142857142857,1633,1216,13
2020-11-10,2020-11-10,622,"Hartberg-Fürstenfeld",90606,80.4285714285714,563,88.7673790130581,41.7142857142857,0.571428571428571,1564,772,57
2020-11-10,2020-11-10,203,"Hermagor",18054,12.7142857142857,89,70.4236496858631,9,0.285714285714286,252,144,2
2020-11-10,2020-11-10,310,"Hollabrunn",51033,30.4285714285714,213,59.6252844797904,15,0.142857142857143,596,268,4
2020-11-10,2020-11-10,311,"Horn",30936,12.8571428571429,90,41.5604566108833,6,0,310,184,5
2020-11-10,2020-11-10,702,"Imst",60474,64.8571428571429,454,107.247979060659,32.7142857142857,0.142857142857143,1529,996,9
2020-11-10,2020-11-10,703,"Innsbruck-Land",180453,187.285714285714,1311,103.786423215859,126.285714285714,0.857142857142857,4929,3155,28
2020-11-10,2020-11-10,701,"Innsbruck-Stadt",131961,118.428571428571,829,89.7451303253017,98,1.85714285714286,4236,3171,39
2020-11-10,2020-11-10,105,"Jennersdorf",17097,23.2857142857143,163,136.197662079396,11,0.285714285714286,312,124,3
2020-11-10,2020-11-10,409,"Kirchdorf an der Krems",57071,58.4285714285714,409,102.378741267143,28,0.285714285714286,905,440,7
2020-11-10,2020-11-10,704,"Kitzbühel",64168,55.1428571428571,386,85.9351345575008,37.2857142857143,0,1348,892,13
2020-11-10,2020-11-10,204,"Klagenfurt Land",60014,36.2857142857143,254,60.4620826569039,16.2857142857143,0,610,271,2
2020-11-10,2020-11-10,201,"Klagenfurt Stadt",101300,52.5714285714286,368,51.8967705542237,35,2.14285714285714,1225,645,37
2020-11-10,2020-11-10,312,"Korneuburg",91254,46.5714285714286,326,51.0349448478188,28,0.285714285714286,1390,911,10
2020-11-10,2020-11-10,301,"Krems an der Donau(Stadt)",25036,17.8571428571429,125,71.3258621870221,9.14285714285714,0,440,264,6
2020-11-10,2020-11-10,313,"Krems(Land)",56487,43.1428571428571,302,76.3766125707811,19.7142857142857,0.142857142857143,1065,597,11
2020-11-10,2020-11-10,705,"Kufstein",110287,129.285714285714,905,117.226612643117,78.1428571428571,1.14285714285714,3182,1973,47
2020-11-10,2020-11-10,706,"Landeck",44386,33.8571428571429,237,76.2788781533431,18.7142857142857,0.142857142857143,1743,1474,19
2020-11-10,2020-11-10,610,"Leibnitz",84756,71.7142857142857,502,84.612635936436,46.2857142857143,0.571428571428571,1417,766,20
2020-11-10,2020-11-10,611,"Leoben",59700,42.4285714285714,297,71.0696338837042,14.4285714285714,1.28571428571429,883,351,18
2020-11-10,2020-11-10,707,"Lienz",48738,42.8571428571429,300,87.9337331387067,22,0,779,459,6
2020-11-10,2020-11-10,612,"Liezen",79652,70,490,87.8822879525938,38.8571428571429,1,1323,730,12
2020-11-10,2020-11-10,314,"Lilienfeld",25655,18.7142857142857,131,72.945958738202,12.4285714285714,0.428571428571429,479,272,9
2020-11-10,2020-11-10,410,"Linz-Land",151371,136.285714285714,954,90.0342299949887,55.5714285714286,0.714285714285714,3121,1716,20
2020-11-10,2020-11-10,401,"Linz(Stadt)",206595,169.714285714286,1188,82.1483025795812,92.8571428571429,1.71428571428571,4372,2694,49
2020-11-10,2020-11-10,106,"Mattersburg",40042,23.5714285714286,165,58.8667613291758,14.7142857142857,0.428571428571429,555,334,5
2020-11-10,2020-11-10,315,"Melk",78191,49.4285714285714,346,63.2151672552742,19.5714285714286,0.142857142857143,1132,630,8
2020-11-10,2020-11-10,316,"Mistelbach",75625,27.4285714285714,192,36.2691853600944,8.14285714285714,0.285714285714286,796,506,15
2020-11-10,2020-11-10,317,"Mödling",119115,55.1428571428571,386,46.2937977104959,48.7142857142857,0.428571428571429,1896,1271,17
2020-11-10,2020-11-10,614,"Murau",27543,16.4285714285714,115,59.6469935321912,8,0.285714285714286,242,108,2
2020-11-10,2020-11-10,620,"Murtal",71698,50.1428571428571,351,69.9362006511439,14.4285714285714,0.571428571428571,891,344,8
2020-11-10,2020-11-10,318,"Neunkirchen",86343,38.2857142857143,268,44.3414223338479,24.7142857142857,1.14285714285714,1264,813,20
2020-11-10,2020-11-10,107,"Neusiedl am See",59990,24.2857142857143,170,40.4829376324626,16.1428571428571,0,790,508,10
2020-11-10,2020-11-10,108,"Oberpullendorf",37384,38.5714285714286,270,103.176301549937,22,0.285714285714286,687,315,5
2020-11-10,2020-11-10,109,"Oberwart",54192,42,294,77.5022143489814,21,1,1076,532,20
2020-11-10,2020-11-10,411,"Perg",68968,95.5714285714286,669,138.573582779591,31.7142857142857,0.285714285714286,1692,816,8
2020-11-10,2020-11-10,708,"Reutte",32838,17.4285714285714,122,53.074399867749,15.2857142857143,0.142857142857143,448,278,2
2020-11-10,2020-11-10,412,"Ried im Innkreis",61690,89.8571428571429,629,145.659171433203,35.4285714285714,2,1867,715,22
2020-11-10,2020-11-10,413,"Rohrbach",56545,115.714285714286,810,204.641057059485,58.5714285714286,2,1936,950,17
2020-11-10,2020-11-10,102,"Rust(Stadt)",1980,1,7,50.5050505050505,0.428571428571429,0,23,6,0
2020-11-10,2020-11-10,503,"Salzburg-Umgebung",153492,124.571428571429,872,81.1582548741489,97.2857142857143,0.714285714285714,3009,1910,22
2020-11-10,2020-11-10,501,"Salzburg(Stadt)",155021,95.2857142857143,667,61.4663266820071,60,0.428571428571429,2413,1435,7
2020-11-10,2020-11-10,504,"Sankt Johann im Pongau",81194,102.857142857143,720,126.680718842701,67.4285714285714,0.428571428571429,2543,1582,21
2020-11-10,2020-11-10,319,"Sankt Pölten(Land)",131729,81.1428571428571,568,61.5983246990846,42.1428571428571,0.857142857142857,2031,1164,21
2020-11-10,2020-11-10,302,"Sankt Pölten(Stadt)",55514,34.5714285714286,242,62.2751532431973,17,0,954,560,10
2020-11-10,2020-11-10,205,"Sankt Veit an der Glan",54186,33.8571428571429,237,62.48319281206,16.4285714285714,0.571428571428571,606,327,4
2020-11-10,2020-11-10,414,"Schärding",57391,85.8571428571429,601,149.600360434812,49.5714285714286,0.142857142857143,1670,792,5
2020-11-10,2020-11-10,320,"Scheibbs",41414,45,315,108.658907615782,14.7142857142857,0.142857142857143,750,315,3
2020-11-10,2020-11-10,709,"Schwaz",84329,160,1120,189.733069288145,93.4285714285714,1.28571428571429,3656,2185,28
2020-11-10,2020-11-10,206,"Spittal an der Drau",75868,22.7142857142857,159,29.9392177390807,9.42857142857143,0.142857142857143,399,206,3
2020-11-10,2020-11-10,415,"Steyr-Land",60717,86.7142857142857,607,142.817144645298,38.4285714285714,0.857142857142857,1508,736,21
2020-11-10,2020-11-10,402,"Steyr(Stadt)",38056,33.4285714285714,234,87.8404756899607,22.7142857142857,0.142857142857143,767,458,3
2020-11-10,2020-11-10,623,"Südoststeiermark",84036,72.2857142857143,506,86.0175571013783,17,1.57142857142857,1254,286,20
2020-11-10,2020-11-10,505,"Tamsweg",20251,28.5714285714286,200,141.086507191885,10.2857142857143,0.142857142857143,436,205,4
2020-11-10,2020-11-10,321,"Tulln",104593,60.1428571428571,421,57.5017994921813,37.1428571428571,0.571428571428571,1653,1002,12
2020-11-10,2020-11-10,416,"Urfahr-Umgebung",86005,132.714285714286,929,154.309965367462,56.4285714285714,1.14285714285714,2304,1096,15
2020-11-10,2020-11-10,207,"Villach Land",64618,32.4285714285714,227,50.185043530551,16.4285714285714,0.142857142857143,584,290,6
2020-11-10,2020-11-10,202,"Villach Stadt",62882,43.5714285714286,305,69.2907804640892,12.8571428571429,0.285714285714286,685,306,3
2020-11-10,2020-11-10,417,"Vöcklabruck",137297,141.714285714286,992,103.217321364841,67,0.857142857142857,2888,1564,16
2020-11-10,2020-11-10,616,"Voitsberg",51044,32.4285714285714,227,63.5306234397215,17.2857142857143,0.857142857142857,764,419,18
2020-11-10,2020-11-10,208,"Völkermarkt",41862,36.5714285714286,256,87.3618760962892,9.71428571428571,0.428571428571429,591,256,6
2020-11-10,2020-11-10,322,"Waidhofen an der Thaya",25682,15.4285714285714,108,60.0754280374248,13.5714285714286,0.285714285714286,492,329,4
2020-11-10,2020-11-10,303,"Waidhofen an der Ybbs(Stadt)",11222,10.5714285714286,74,94.2027140565725,2.57142857142857,0,174,74,3
2020-11-10,2020-11-10,617,"Weiz",90654,48.4285714285714,339,53.4213288200978,27,0.714285714285714,1188,627,26
2020-11-10,2020-11-10,418,"Wels-Land",73777,67.2857142857143,471,91.2014778124812,36.2857142857143,0.714285714285714,1385,784,6
2020-11-10,2020-11-10,403,"Wels(Stadt)",62470,49.8571428571429,349,79.8097372453063,41,0.142857142857143,1542,1017,11
2020-11-10,2020-11-10,900,"Wien",1911191,972,6804,50.8583391194287,421,6,42936,24133,432
2020-11-10,2020-11-10,323,"Wiener Neustadt(Land)",78307,41.1428571428571,288,52.5404588898274,25.4285714285714,0.428571428571429,1022,646,14
2020-11-10,2020-11-10,304,"Wiener Neustadt(Stadt)",45823,21.4285714285714,150,46.7637898622339,23,1.14285714285714,867,547,18
2020-11-10,2020-11-10,209,"Wolfsberg",52607,34.1428571428571,239,64.9017376829265,15.4285714285714,0.285714285714286,557,267,5
2020-11-10,2020-11-10,506,"Zell am See",87628,54.2857142857143,380,61.9501920455953,30.4285714285714,0,1434,970,10
2020-11-10,2020-11-10,325,"Zwettl",41987,26.4285714285714,185,62.9446529367934,15.5714285714286,0,685,418,3
2020-11-11,2020-11-11,305,"Amstetten",116520,113.857142857143,797,97.7146780442352,50.5714285714286,1.28571428571429,2287,1051,41
2020-11-11,2020-11-11,306,"Baden",146751,72.4285714285714,507,49.3547379088193,49.7142857142857,0.428571428571429,2253,1401,16
2020-11-11,2020-11-11,801,"Bludenz",64107,54.5714285714286,382,85.125537884207,39.5714285714286,0.285714285714286,1510,1018,10
2020-11-11,2020-11-11,404,"Braunau am Inn",105553,82.4285714285714,577,78.0921162151445,29.1428571428571,0.428571428571429,1734,765,13
2020-11-11,2020-11-11,802,"Bregenz",134987,147.571428571429,1033,109.322696682961,105.142857142857,0.428571428571429,3349,2084,20
2020-11-11,2020-11-11,307,"Bruck an der Leitha",103735,41.5714285714286,291,40.0746407397971,31.1428571428571,0.714285714285714,1466,1011,14
2020-11-11,2020-11-11,621,"Bruck-Mürzzuschlag",98697,87,609,88.1485759445576,34.5714285714286,0.714285714285714,1498,611,32
2020-11-11,2020-11-11,603,"Deutschlandsberg",60867,33,231,54.2165705554734,28.1428571428571,0.142857142857143,699,422,4
2020-11-11,2020-11-11,803,"Dornbirn",89912,115.142857142857,806,128.061723844267,102.571428571429,1,2892,1856,21
2020-11-11,2020-11-11,405,"Eferding",33178,52.1428571428571,365,157.160941415568,44.1428571428571,0.142857142857143,1062,599,9
2020-11-11,2020-11-11,103,"Eisenstadt-Umgebung",43236,24.1428571428571,169,55.8397102943314,22.1428571428571,0,643,392,4
2020-11-11,2020-11-11,101,"Eisenstadt(Stadt)",14816,10.7142857142857,75,72.315643319963,10.8571428571429,0,259,144,0
2020-11-11,2020-11-11,804,"Feldkirch",108133,105,735,97.1026421166526,74.8571428571429,1,2662,1743,15
2020-11-11,2020-11-11,210,"Feldkirchen",29902,23.2857142857143,163,77.8734341706718,9.14285714285714,0.142857142857143,359,120,2
2020-11-11,2020-11-11,406,"Freistadt",66861,109.571428571429,767,163.87943430614,52.8571428571429,1.42857142857143,1930,933,22
2020-11-11,2020-11-11,308,"Gänserndorf",104782,36.4285714285714,255,34.7660585105948,16.7142857142857,0.142857142857143,1256,817,20
2020-11-11,2020-11-11,309,"Gmünd",36553,29.5714285714286,207,80.9001410867195,20.4285714285714,0.857142857142857,733,406,14
2020-11-11,2020-11-11,407,"Gmunden",101859,91,637,89.3391845590473,79.2857142857143,0.714285714285714,2231,1234,11
2020-11-11,2020-11-11,606,"Graz-Umgebung",156070,88.2857142857143,618,56.568023505936,37.1428571428571,2.28571428571429,2066,980,73
2020-11-11,2020-11-11,601,"Graz(Stadt)",291072,179.428571428571,1256,61.6440507601458,84,1.42857142857143,4588,2482,73
2020-11-11,2020-11-11,408,"Grieskirchen",64875,83,581,127.938342967245,64.4285714285714,0.285714285714286,1852,1036,9
2020-11-11,2020-11-11,104,"Güssing",25699,29,203,112.844857776567,14.4285714285714,0.142857142857143,483,239,1
2020-11-11,2020-11-11,502,"Hallein",60824,52,364,85.4925687228725,43.8571428571429,0.857142857142857,1740,1261,13
