Stamp,Region,Confirmed,Deaths,Hospitalisierung,Intensivstation,Recovered,Tested
2020-02-25 15:00:00,AT,2,NA,NA,NA,NA,NA
2020-02-25 15:00:00,B,0,NA,NA,NA,NA,NA
2020-02-25 15:00:00,K,0,NA,NA,NA,NA,NA
2020-02-25 15:00:00,NOe,0,NA,NA,NA,NA,NA
2020-02-25 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-02-25 15:00:00,Stmk,0,NA,NA,NA,NA,NA
2020-02-25 15:00:00,Szb,0,NA,NA,NA,NA,NA
2020-02-25 15:00:00,T,2,NA,NA,NA,NA,NA
2020-02-25 15:00:00,V,0,NA,NA,NA,NA,NA
2020-02-25 15:00:00,W,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,AT,2,NA,NA,NA,NA,321
2020-02-26 15:00:00,B,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,K,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,NOe,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,Stmk,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,Szb,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,T,2,NA,NA,NA,NA,NA
2020-02-26 15:00:00,V,0,NA,NA,NA,NA,NA
2020-02-26 15:00:00,W,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,AT,3,NA,NA,NA,NA,NA
2020-02-27 15:00:00,B,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,K,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,NOe,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,Stmk,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,Szb,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,T,2,NA,NA,NA,NA,NA
2020-02-27 15:00:00,V,0,NA,NA,NA,NA,NA
2020-02-27 15:00:00,W,1,NA,NA,NA,NA,NA
2020-02-28 15:00:00,AT,5,NA,NA,NA,NA,762
2020-02-28 15:00:00,B,0,NA,NA,NA,NA,NA
2020-02-28 15:00:00,K,0,NA,NA,NA,NA,NA
2020-02-28 15:00:00,NOe,0,NA,NA,NA,NA,NA
2020-02-28 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-02-28 15:00:00,Stmk,0,NA,NA,NA,NA,NA
2020-02-28 15:00:00,Szb,0,NA,NA,NA,NA,NA
2020-02-28 15:00:00,T,2,NA,NA,NA,NA,NA
2020-02-28 15:00:00,V,0,NA,NA,NA,NA,NA
2020-02-28 15:00:00,W,3,NA,NA,NA,NA,NA
2020-02-29 15:00:00,AT,7,NA,NA,NA,NA,1649
2020-02-29 15:00:00,B,0,NA,NA,NA,NA,NA
2020-02-29 15:00:00,K,0,NA,NA,NA,NA,NA
2020-02-29 15:00:00,NOe,0,NA,NA,NA,NA,NA
2020-02-29 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-02-29 15:00:00,Stmk,1,NA,NA,NA,NA,NA
2020-02-29 15:00:00,Szb,0,NA,NA,NA,NA,NA
2020-02-29 15:00:00,T,2,NA,NA,NA,NA,NA
2020-02-29 15:00:00,V,0,NA,NA,NA,NA,NA
2020-02-29 15:00:00,W,4,NA,NA,NA,NA,NA
2020-03-01 15:00:00,AT,10,NA,NA,NA,NA,1826
2020-03-01 15:00:00,B,0,NA,NA,NA,NA,NA
2020-03-01 15:00:00,K,0,NA,NA,NA,NA,NA
2020-03-01 15:00:00,NOe,2,NA,NA,NA,NA,NA
2020-03-01 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-03-01 15:00:00,Stmk,1,NA,NA,NA,NA,NA
2020-03-01 15:00:00,Szb,1,NA,NA,NA,NA,NA
2020-03-01 15:00:00,T,2,NA,NA,NA,NA,NA
2020-03-01 15:00:00,V,0,NA,NA,NA,NA,NA
2020-03-01 15:00:00,W,4,NA,NA,NA,NA,NA
2020-03-02 15:00:00,AT,14,NA,NA,NA,NA,2120
2020-03-02 15:00:00,B,0,NA,NA,NA,NA,NA
2020-03-02 15:00:00,K,0,NA,NA,NA,NA,NA
2020-03-02 15:00:00,NOe,2,NA,NA,NA,NA,NA
2020-03-02 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-03-02 15:00:00,Stmk,1,NA,NA,NA,NA,NA
2020-03-02 15:00:00,Szb,1,NA,NA,NA,NA,NA
2020-03-02 15:00:00,T,2,NA,NA,NA,NA,NA
2020-03-02 15:00:00,V,0,NA,NA,NA,NA,NA
2020-03-02 15:00:00,W,8,NA,NA,NA,NA,NA
2020-03-03 15:00:00,AT,18,NA,NA,NA,NA,NA
2020-03-03 15:00:00,B,0,NA,NA,NA,NA,NA
2020-03-03 15:00:00,K,0,NA,NA,NA,NA,NA
2020-03-03 15:00:00,NOe,3,NA,NA,NA,NA,NA
2020-03-03 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-03-03 15:00:00,Stmk,2,NA,NA,NA,NA,NA
2020-03-03 15:00:00,Szb,2,NA,NA,NA,NA,NA
2020-03-03 15:00:00,T,2,NA,NA,NA,NA,NA
2020-03-03 15:00:00,V,0,NA,NA,NA,NA,NA
2020-03-03 15:00:00,W,9,NA,NA,NA,NA,NA
2020-03-04 15:00:00,AT,29,NA,NA,NA,NA,3138
2020-03-04 15:00:00,B,0,NA,NA,NA,NA,NA
2020-03-04 15:00:00,K,0,NA,NA,NA,NA,NA
2020-03-04 15:00:00,NOe,5,NA,NA,NA,NA,NA
2020-03-04 15:00:00,OOe,0,NA,NA,NA,NA,NA
2020-03-04 15:00:00,Stmk,4,NA,NA,NA,NA,NA
2020-03-04 15:00:00,Szb,3,NA,NA,NA,NA,NA
2020-03-04 15:00:00,T,2,NA,NA,NA,NA,NA
2020-03-04 15:00:00,V,0,NA,NA,NA,NA,NA
2020-03-04 15:00:00,W,15,NA,NA,NA,NA,NA
2020-03-05 15:00:00,AT,41,NA,NA,NA,2,3711
2020-03-05 15:00:00,B,0,NA,NA,NA,0,NA
2020-03-05 15:00:00,K,1,NA,NA,NA,0,NA
2020-03-05 15:00:00,NOe,13,NA,NA,NA,0,NA
2020-03-05 15:00:00,OOe,0,NA,NA,NA,0,NA
2020-03-05 15:00:00,Stmk,4,NA,NA,NA,0,NA
2020-03-05 15:00:00,Szb,4,NA,NA,NA,0,NA
2020-03-05 15:00:00,T,3,NA,NA,NA,0,NA
2020-03-05 15:00:00,V,0,NA,NA,NA,0,NA
2020-03-05 15:00:00,W,16,NA,NA,NA,0,NA
2020-03-06 15:00:00,AT,55,NA,NA,NA,2,4000
2020-03-06 15:00:00,B,0,NA,NA,NA,0,NA
2020-03-06 15:00:00,K,1,NA,NA,NA,0,NA
2020-03-06 15:00:00,NOe,15,NA,NA,NA,0,NA
2020-03-06 15:00:00,OOe,1,NA,NA,NA,0,NA
2020-03-06 15:00:00,Stmk,5,NA,NA,NA,0,NA
2020-03-06 15:00:00,Szb,5,NA,NA,NA,0,NA
2020-03-06 15:00:00,T,4,NA,NA,NA,0,NA
2020-03-06 15:00:00,V,1,NA,NA,NA,0,NA
2020-03-06 15:00:00,W,23,NA,NA,NA,0,NA
2020-03-07 15:00:00,AT,79,NA,NA,NA,2,4308
2020-03-07 15:00:00,B,4,NA,NA,NA,0,NA
2020-03-07 15:00:00,K,1,NA,NA,NA,0,NA
2020-03-07 15:00:00,NOe,28,NA,NA,NA,0,NA
2020-03-07 15:00:00,OOe,4,NA,NA,NA,0,NA
2020-03-07 15:00:00,Stmk,6,NA,NA,NA,0,NA
2020-03-07 15:00:00,Szb,5,NA,NA,NA,0,NA
2020-03-07 15:00:00,T,7,NA,NA,NA,0,NA
2020-03-07 15:00:00,V,1,NA,NA,NA,0,NA
2020-03-07 15:00:00,W,23,NA,NA,NA,0,NA
2020-03-08 15:00:00,AT,102,NA,NA,NA,2,4509
2020-03-08 15:00:00,B,4,NA,NA,NA,0,NA
2020-03-08 15:00:00,K,1,NA,NA,NA,0,NA
2020-03-08 15:00:00,NOe,31,NA,NA,NA,0,NA
2020-03-08 15:00:00,OOe,7,NA,NA,NA,0,NA
2020-03-08 15:00:00,Stmk,10,NA,NA,NA,0,NA
2020-03-08 15:00:00,Szb,8,NA,NA,NA,0,NA
2020-03-08 15:00:00,T,8,NA,NA,NA,0,NA
2020-03-08 15:00:00,V,1,NA,NA,NA,0,NA
2020-03-08 15:00:00,W,32,NA,NA,NA,0,NA
2020-03-09 15:00:00,AT,131,NA,NA,NA,2,NA
2020-03-09 15:00:00,B,4,NA,NA,NA,0,NA
2020-03-09 15:00:00,K,1,NA,NA,NA,0,NA
2020-03-09 15:00:00,NOe,36,NA,NA,NA,0,NA
2020-03-09 15:00:00,OOe,11,NA,NA,NA,0,NA
2020-03-09 15:00:00,Stmk,16,NA,NA,NA,0,NA
2020-03-09 15:00:00,Szb,9,NA,NA,NA,0,NA
2020-03-09 15:00:00,T,16,NA,NA,NA,0,NA
2020-03-09 15:00:00,V,3,NA,NA,NA,0,NA
2020-03-09 15:00:00,W,35,NA,NA,NA,0,NA
2020-03-10 15:00:00,AT,183,NA,NA,NA,4,5062
2020-03-10 15:00:00,B,4,NA,NA,NA,0,NA
2020-03-10 15:00:00,K,1,NA,NA,NA,0,NA
2020-03-10 15:00:00,NOe,40,NA,NA,NA,0,NA
2020-03-10 15:00:00,OOe,22,NA,NA,NA,0,NA
2020-03-10 15:00:00,Stmk,17,NA,NA,NA,0,NA
2020-03-10 15:00:00,Szb,12,NA,NA,NA,0,NA
2020-03-10 15:00:00,T,32,NA,NA,NA,0,NA
2020-03-10 15:00:00,V,11,NA,NA,NA,0,NA
2020-03-10 15:00:00,W,43,NA,NA,NA,0,NA
2020-03-11 15:00:00,AT,246,NA,NA,NA,4,5362
2020-03-11 15:00:00,B,4,NA,NA,NA,0,NA
2020-03-11 15:00:00,K,3,NA,NA,NA,0,NA
2020-03-11 15:00:00,NOe,45,NA,NA,NA,0,NA
2020-03-11 15:00:00,OOe,35,NA,NA,NA,0,NA
2020-03-11 15:00:00,Stmk,25,NA,NA,NA,0,NA
2020-03-11 15:00:00,Szb,14,NA,NA,NA,0,NA
2020-03-11 15:00:00,T,57,NA,NA,NA,0,NA
2020-03-11 15:00:00,V,13,NA,NA,NA,0,NA
2020-03-11 15:00:00,W,50,NA,NA,NA,0,NA
2020-03-12 15:00:00,AT,361,1,NA,NA,4,5869
2020-03-12 15:00:00,B,6,0,NA,NA,0,NA
2020-03-12 15:00:00,K,3,0,NA,NA,0,NA
2020-03-12 15:00:00,NOe,51,0,NA,NA,0,NA
2020-03-12 15:00:00,OOe,58,0,NA,NA,0,NA
2020-03-12 15:00:00,Stmk,33,0,NA,NA,0,NA
2020-03-12 15:00:00,Szb,19,0,NA,NA,0,NA
2020-03-12 15:00:00,T,109,0,NA,NA,0,NA
2020-03-12 15:00:00,V,16,0,NA,NA,0,NA
2020-03-12 15:00:00,W,66,1,NA,NA,0,NA
2020-03-13 15:00:00,AT,504,1,NA,NA,4,NA
2020-03-13 15:00:00,B,7,0,NA,NA,0,NA
2020-03-13 15:00:00,K,4,0,NA,NA,0,NA
2020-03-13 15:00:00,NOe,63,0,NA,NA,0,NA
2020-03-13 15:00:00,OOe,84,0,NA,NA,0,NA
2020-03-13 15:00:00,Stmk,52,0,NA,NA,0,NA
2020-03-13 15:00:00,Szb,23,0,NA,NA,0,NA
2020-03-13 15:00:00,T,167,0,NA,NA,0,NA
2020-03-13 15:00:00,V,22,0,NA,NA,0,NA
2020-03-13 15:00:00,W,82,1,NA,NA,0,NA
2020-03-14 08:00:00,AT,NA,1,NA,NA,4,8167
2020-03-14 08:00:00,B,NA,0,NA,NA,0,NA
2020-03-14 08:00:00,K,NA,0,NA,NA,0,NA
2020-03-14 08:00:00,NOe,NA,0,NA,NA,1,NA
2020-03-14 08:00:00,OOe,NA,0,NA,NA,0,NA
2020-03-14 08:00:00,Stmk,NA,0,NA,NA,0,NA
2020-03-14 08:00:00,Szb,NA,0,NA,NA,0,NA
2020-03-14 08:00:00,T,NA,0,NA,NA,2,NA
2020-03-14 08:00:00,V,NA,0,NA,NA,0,NA
2020-03-14 08:00:00,W,NA,1,NA,NA,3,NA
2020-03-14 15:00:00,AT,655,NA,NA,NA,NA,NA
2020-03-14 15:00:00,B,10,NA,NA,NA,NA,NA
2020-03-14 15:00:00,K,5,NA,NA,NA,NA,NA
2020-03-14 15:00:00,NOe,82,NA,NA,NA,NA,NA
2020-03-14 15:00:00,OOe,116,NA,NA,NA,NA,NA
2020-03-14 15:00:00,Stmk,71,NA,NA,NA,NA,NA
2020-03-14 15:00:00,Szb,30,NA,NA,NA,NA,NA
2020-03-14 15:00:00,T,206,NA,NA,NA,NA,NA
2020-03-14 15:00:00,V,34,NA,NA,NA,NA,NA
2020-03-14 15:00:00,W,101,NA,NA,NA,NA,NA
2020-03-15 15:00:00,AT,860,1,NA,NA,6,NA
2020-03-15 15:00:00,B,10,0,NA,NA,0,NA
2020-03-15 15:00:00,K,6,0,NA,NA,0,NA
2020-03-15 15:00:00,NOe,111,0,NA,NA,1,NA
2020-03-15 15:00:00,OOe,159,0,NA,NA,0,NA
2020-03-15 15:00:00,Stmk,111,0,NA,NA,0,NA
2020-03-15 15:00:00,Szb,39,0,NA,NA,0,NA
2020-03-15 15:00:00,T,254,0,NA,NA,2,NA
2020-03-15 15:00:00,V,48,0,NA,NA,0,NA
2020-03-15 15:00:00,W,122,1,NA,NA,3,NA
2020-03-16 08:00:00,AT,NA,2,NA,NA,8,8490
2020-03-16 08:00:00,B,NA,0,NA,NA,0,NA
2020-03-16 08:00:00,K,NA,0,NA,NA,0,NA
2020-03-16 08:00:00,NOe,NA,0,NA,NA,1,NA
2020-03-16 08:00:00,OOe,NA,0,NA,NA,0,NA
2020-03-16 08:00:00,Stmk,NA,1,NA,NA,0,NA
2020-03-16 08:00:00,Szb,NA,0,NA,NA,0,NA
2020-03-16 08:00:00,T,NA,0,NA,NA,2,NA
2020-03-16 08:00:00,V,NA,0,NA,NA,0,NA
2020-03-16 08:00:00,W,NA,1,NA,NA,5,NA
2020-03-16 15:00:00,AT,1016,NA,NA,NA,NA,NA
2020-03-16 15:00:00,B,10,NA,NA,NA,NA,NA
2020-03-16 15:00:00,K,18,NA,NA,NA,NA,NA
