Meldedatum;BundeslandID;Bundesland;NormalBettenBelCovid19;IntensivBettenKapGes;IntensivBettenBelCovid19;IntensivBettenBelNichtCovid19;IntensivBettenFrei;TestGesamt
20.10.2021 00:00:00;10;Österreich;745;2093;218;1123;752;93571738
21.10.2021 00:00:00;1;Burgenland;8;58;2;35;21;3139198
21.10.2021 00:00:00;2;Kärnten;50;166;16;128;22;4673453
21.10.2021 00:00:00;3;Niederösterreich;132;333;38;211;84;17145124
21.10.2021 00:00:00;4;Oberösterreich;173;333;29;161;143;15481035
21.10.2021 00:00:00;5;Salzburg;50;137;14;98;25;6566082
21.10.2021 00:00:00;6;Steiermark;104;341;28;198;115;13200327
21.10.2021 00:00:00;7;Tirol;60;179;13;138;28;6307111
21.10.2021 00:00:00;8;Vorarlberg;4;52;3;38;11;5093003
21.10.2021 00:00:00;9;Wien;186;489;77;125;287;22421570
